14	66
550.000000000000
    5.80   0.74462E+03   0.71374E-06
    6.00   0.55099E+03   0.73078E-06
    6.20   0.40856E+03   0.74540E-06
    6.40   0.30395E+03   0.75872E-06
    6.60   0.22726E+03   0.77258E-06
    6.80   0.17110E+03   0.78959E-06
    7.00   0.13000E+03   0.81314E-06
    7.20   0.99913E+02   0.84707E-06
    7.40   0.77830E+02   0.89516E-06
    7.60   0.61548E+02   0.96035E-06
    7.80   0.49450E+02   0.10440E-05
    8.00   0.40357E+02   0.11456E-05
    8.20   0.33419E+02   0.12624E-05
    8.40   0.28023E+02   0.13906E-05
    8.60   0.23735E+02   0.15255E-05
    8.80   0.20248E+02   0.16625E-05
    9.00   0.17350E+02   0.17978E-05
    9.20   0.14894E+02   0.19283E-05
    9.40   0.12779E+02   0.20519E-05
    9.60   0.10937E+02   0.21669E-05
    9.80   0.93220E+01   0.22724E-05
   10.00   0.79016E+01   0.23676E-05
   10.20   0.66533E+01   0.24519E-05
   10.40   0.55599E+01   0.25247E-05
   10.60   0.46078E+01   0.25854E-05
   10.80   0.37847E+01   0.26333E-05
   11.00   0.30795E+01   0.26675E-05
   11.20   0.24813E+01   0.26869E-05
   11.40   0.19796E+01   0.26907E-05
   11.60   0.15638E+01   0.26779E-05
   11.80   0.12238E+01   0.26485E-05
   12.00   0.94959E+00   0.26034E-05
   12.20   0.73184E+00   0.25460E-05
   12.40   0.56177E+00   0.24837E-05
   12.60   0.43131E+00   0.24295E-05
   12.80   0.33319E+00   0.24041E-05
   13.00   0.26095E+00   0.24350E-05
   13.20   0.20900E+00   0.25513E-05
   13.40   0.17254E+00   0.27724E-05
   13.60   0.14757E+00   0.30952E-05
   13.80   0.13080E+00   0.34909E-05
   14.00   0.11964E+00   0.39146E-05
   14.20   0.11204E+00   0.43232E-05
   14.40   0.10648E+00   0.46873E-05
   14.60   0.10187E+00   0.49941E-05
   14.80   0.97470E-01   0.52423E-05
   15.00   0.92818E-01   0.54368E-05
1000.0000
    2.00   0.34392E+06   0.11795E-06
    2.20   0.22365E+06   0.14834E-06
    2.40   0.14913E+06   0.18085E-06
    2.60   0.10144E+06   0.21519E-06
    2.80   0.70097E+05   0.25107E-06
    3.00   0.49055E+05   0.28821E-06
    3.20   0.34677E+05   0.32630E-06
    3.40   0.24708E+05   0.36503E-06
    3.60   0.17714E+05   0.40409E-06
    3.80   0.12760E+05   0.44310E-06
    4.00   0.92237E+04   0.48169E-06
    4.20   0.66840E+04   0.51943E-06
    4.40   0.48515E+04   0.55588E-06
    4.60   0.35249E+04   0.59055E-06
    4.80   0.25622E+04   0.62298E-06
    5.00   0.18629E+04   0.65267E-06
    5.20   0.13546E+04   0.67924E-06
    5.40   0.98526E+03   0.70239E-06
    5.60   0.71722E+03   0.72211E-06
    5.80   0.52297E+03   0.73875E-06
    6.00   0.38245E+03   0.75325E-06
    6.20   0.28098E+03   0.76732E-06
    6.40   0.20783E+03   0.78364E-06
    6.60   0.15515E+03   0.80582E-06
    6.80   0.11721E+03   0.83821E-06
    7.00   0.89826E+02   0.88529E-06
    7.20   0.69977E+02   0.95077E-06
    7.40   0.55472E+02   0.10366E-05
    7.60   0.44745E+02   0.11424E-05
    7.80   0.36679E+02   0.12653E-05
    8.00   0.30487E+02   0.14006E-05
    8.20   0.25617E+02   0.15430E-05
    8.40   0.21690E+02   0.16873E-05
    8.60   0.18446E+02   0.18290E-05
    8.80   0.15709E+02   0.19648E-05
    9.00   0.13363E+02   0.20924E-05
    9.20   0.11328E+02   0.22101E-05
    9.40   0.95541E+01   0.23168E-05
    9.60   0.80043E+01   0.24119E-05
    9.80   0.66533E+01   0.24945E-05
   10.00   0.54817E+01   0.25641E-05
   10.20   0.44732E+01   0.26198E-05
   10.40   0.36130E+01   0.26606E-05
   10.60   0.28871E+01   0.26854E-05
   10.80   0.22820E+01   0.26931E-05
   11.00   0.17840E+01   0.26827E-05
   11.20   0.13801E+01   0.26537E-05
   11.40   0.10575E+01   0.26072E-05
   11.60   0.80410E+00   0.25469E-05
   11.80   0.60874E+00   0.24811E-05
   12.00   0.46108E+00   0.24255E-05
   12.20   0.35190E+00   0.24049E-05
   12.40   0.27309E+00   0.24520E-05
   12.60   0.21766E+00   0.25996E-05
   12.80   0.17972E+00   0.28653E-05
   13.00   0.15443E+00   0.32365E-05
   13.20   0.13789E+00   0.36712E-05
   13.40   0.12705E+00   0.41159E-05
   13.60   0.11961E+00   0.45262E-05
   13.80   0.11391E+00   0.48777E-05
   14.00   0.10880E+00   0.51636E-05
   14.20   0.10356E+00   0.53873E-05
   14.40   0.97803E-01   0.55567E-05
   14.60   0.91374E-01   0.56800E-05
   14.80   0.84294E-01   0.57643E-05
   15.00   0.76695E-01   0.58149E-05
1050.0000
    2.00   0.30453E+06   0.13266E-06
    2.20   0.19668E+06   0.16575E-06
    2.40   0.13015E+06   0.20099E-06
