E=550		
6.2	1.95E+02	-5.86E-07
6.4	1.45E+02	-4.65E-07
6.6	1.09E+02	-3.61E-07
6.8	8.32E+01	-5.80E-07
7	6.48E+01	-6.57E-07
7.2	5.15E+01	-5.00E-07
7.4	4.16E+01	-5.16E-07
7.6	3.42E+01	-6.28E-07
7.8	2.85E+01	-5.73E-07
8	2.39E+01	-5.00E-07
8.2	2.02E+01	-5.26E-07
8.4	1.70E+01	-5.27E-07
8.6	1.44E+01	-4.94E-07
8.8	1.21E+01	-4.86E-07
9	1.01E+01	-4.73E-07
9.2	8.36E+00	-4.67E-07
9.4	6.87E+00	-4.96E-07
9.6	5.58E+00	-4.91E-07
9.8	4.49E+00	-4.61E-07
10	3.57E+00	-5.14E-07
10.2	2.81E+00	-5.81E-07
10.4	2.18E+00	-5.46E-07
10.6	1.67E+00	-5.54E-07
10.8	1.27E+00	-7.01E-07
11	9.55E-01	-7.57E-07
11.2	7.13E-01	-6.88E-07
11.4	5.33E-01	-8.02E-07
11.6	4.00E-01	-9.99E-07
11.8	3.06E-01	-9.14E-07
12	2.40E-01	-7.96E-07
12.2	1.96E-01	-9.12E-07
12.4	1.68E-01	-8.55E-07
12.6	1.49E-01	-5.56E-07
12.8	1.37E-01	-4.22E-07
13	1.29E-01	-3.78E-07
13.2	1.23E-01	-2.00E-07
13.4	1.17E-01	-3.81E-08
13.6	1.11E-01	2.21E-08
13.8	1.04E-01	9.15E-08
14	9.65E-02	1.75E-07
14.2	8.80E-02	2.28E-07
14.4	7.91E-02	2.85E-07
14.6	6.99E-02	3.32E-07
14.8	6.08E-02	3.45E-07
15	5.19E-02	3.87E-07
E=1100		
2	2.70E+05	-6.73E-08
2.2	1.73E+05	2.50E-07
2.4	1.14E+05	6.01E-08
2.6	7.61E+04	-3.41E-07
2.8	5.16E+04	-3.31E-08
3	3.54E+04	2.37E-07
3.2	2.45E+04	-1.52E-07
3.4	1.70E+04	-2.94E-07
3.6	1.19E+04	7.84E-08
3.8	8.37E+03	5.86E-08
4	5.88E+03	-3.05E-07
4.2	4.14E+03	-2.00E-07
4.4	2.92E+03	6.79E-08
4.6	2.06E+03	-1.63E-07
4.8	1.45E+03	-3.89E-07
5	1.02E+03	-1.40E-07
5.2	7.21E+02	-6.38E-08
5.4	5.11E+02	-3.97E-07
5.6	3.63E+02	-4.24E-07
5.8	2.61E+02	-1.63E-07
6	1.89E+02	-3.00E-07
6.2	1.39E+02	-5.67E-07
6.4	1.04E+02	-4.12E-07
6.6	7.91E+01	-2.79E-07
6.8	6.16E+01	-4.83E-07
7	4.90E+01	-5.32E-07
7.2	3.96E+01	-3.60E-07
